time,x,y,z
12:04:05.90,-384,5376,15784
12:04:05.90,-652,5712,13660
12:04:05.94,-532,5548,15768
12:04:05.94,-712,5604,14044
12:04:05.98,-288,5548,16764
12:04:05.98,-952,5424,13936
12:04:05.98,-512,5024,15544
12:04:06.01,-1044,5652,14172
12:04:06.01,-508,5656,16284
12:04:06.05,-848,6112,13576
12:04:06.05,-524,5408,14436
12:04:06.05,-1276,6296,15192
12:04:06.09,-1272,5444,14196
12:04:06.09,-904,5728,14360
12:04:06.12,-720,5820,15108
12:04:06.12,-1052,5864,14840
12:04:06.12,-200,5652,14752
12:04:06.15,-796,6292,14672
12:04:06.15,-744,5616,14640
12:04:06.19,-776,6220,15068
12:04:06.19,-1188,5464,15068
12:04:06.23,-608,5264,14600
12:04:06.23,-1228,5360,15484
12:04:06.23,-1312,6156,14920
12:04:06.26,-1440,5868,13964
12:04:06.26,-1620,6152,15604
12:04:06.26,-1352,5416,15416
12:04:06.30,-1348,5276,15188
12:04:06.30,-1340,5896,15092
12:04:06.33,-1312,5572,15084
12:04:06.33,-1332,5584,15000
12:04:06.37,-1372,5724,14476
12:04:06.37,-1688,5140,14744
12:04:06.37,-1412,5576,15392
12:04:06.40,-1864,5240,14488
12:04:06.40,-1732,5232,15740
12:04:06.44,-1752,5172,14740
12:04:06.44,-2160,5384,15576
12:04:06.44,-1728,4816,14848
12:04:06.47,-1652,4344,15312
12:04:06.47,-1576,4576,14792
12:04:06.51,-1648,4596,15632
12:04:06.51,-1752,4652,14976
12:04:06.51,-864,3940,16420
12:04:06.54,-1440,4224,14276
12:04:06.54,-932,4372,16304
12:04:06.54,-1964,4532,14452
12:04:06.58,-896,4040,16592
12:04:06.61,-1476,4240,14240
12:04:06.61,-780,4312,16264
12:04:06.61,-1256,4580,14376
12:04:06.64,-1112,3836,15408
12:04:06.64,-1376,4632,14848
12:04:06.64,-888,3708,14836
12:04:06.68,-1624,4368,14776
12:04:06.68,-1264,4196,15208
12:04:06.71,-1620,4396,15480
12:04:06.71,-1264,3872,14980
12:04:06.71,-1188,4088,15116
12:04:06.75,-1972,4160,14596
12:04:06.75,-1580,4436,16324
12:04:06.78,-1724,3752,13452
12:04:06.78,-700,3828,16172
12:04:06.78,-1680,3800,15324
12:04:06.82,-1080,3048,15160
12:04:06.82,-1420,4084,15236
12:04:06.86,-1724,3052,14792
12:04:06.86,-848,3544,15636
12:04:06.86,-1992,2852,15064
12:04:06.89,-1384,2952,16348
12:04:06.89,-1716,3068,14940
12:04:06.92,-1216,2868,16512
12:04:06.92,-1400,3280,14912
12:04:06.92,-1220,2876,15496
12:04:06.96,-1856,3188,16212
12:04:06.96,-1880,2860,13696
12:04:06.96,-1688,3096,16624
12:04:06.99,-1872,3320,14688
12:04:06.99,-1136,2788,15596
12:04:07.03,-2192,3584,15992
12:04:07.03,-1700,2996,13808
12:04:07.07,-1592,3196,16044
12:04:07.07,-1424,3984,14580
12:04:07.07,-660,3184,15052
12:04:07.10,-1040,3776,15232
12:04:07.10,-500,2444,14256
12:04:07.13,-1232,4280,15960
12:04:07.13,-968,3272,14604
12:04:07.13,-484,3036,14716
12:04:07.17,-1336,3696,16716
12:04:07.17,-1504,3152,14304
12:04:07.17,-1448,3376,15880
12:04:07.20,-1604,4024,14848
12:04:07.20,-544,3300,14460
12:04:07.24,-1616,3780,16648
12:04:07.24,-1556,3316,14356
12:04:07.27,-1616,3724,15148
12:04:07.27,-1572,4200,15952
12:04:07.27,-816,3320,14156
12:04:07.31,-1192,3940,17164
